penalty,max_iter,random_state,n_jobs,n_samples,n_features,n_classes,n_clusters_per_class,n_informative,flip_y,scale,time,n1,WithFeature,featureInfo,WithInfo,Withflip,total clusters,clusterInfo,All,AllDjob,AllDDjob,AllwithFlip,AllwithClass m1,flipwithcluster,WithfeatureInfo,m1flip,WithfeatureInfoMflip,WithfeatureInfoDjob,x2,m1flipDjob,final
none,536,966,4,1077,714,7,3,10,0.07479540451,721301364.1,1.105116289,577272,412172208,7140,5772720,43177.29275,21,210,86556163680,21639040920,5409760230,1618500819,28852054560,1.570703495,4121722080,2158001092,308285870.3,1030430520,257607630,539500272.9,7213013640
l2,436,901,8,1253,899,5,5,11,0.04394720138,306956807.5,0.7074253559,546308,491130892,9889,6009388,24008.70769,25,275,135060995300,16882624413,2110328052,741944094.9,27012199060,1.098680035,5402439812,1187110552,237422110.4,675304976.5,84413122.06,148388819,3376524883
none,836,843,16,124,1316,2,5,7,0.02416638168,17052728.02,0.1737434816,103616,141397696,9548,725168,2504.023804,10,70,9893255680,618328480,38645530,14942762.05,1978651136,0.2416638168,989325568,47816838.56,23908419.28,61832848,3864553,2988552.41,123665696
l2,441,590,8,659,892,7,5,10,0.02344259357,226828129.5,0.4045116585,290619,259232148,8920,2906190,6812.863101,35,350,90731251800,11341406475,1417675809,265871982.5,18146250360,0.820490775,2592321480,425395172,60770738.86,324040185,40505023.13,53174396.5,2268281295
none,454,0,8,435,1088,6,4,10,0.08176526589,161151840.1,0.3041980267,197490,214869120,10880,1974900,16147.82236,24,240,51568588800,6446073600,805759200,527064921.9,12892147200,1.962366381,2148691200,1054129844,175688307.3,268586400,33573300,131766230.5,1611518400
none,580,440,16,1123,1304,5,4,9,0.09853672927,265421050.1,1.21194458,651340,849347360,11736,5862060,64180.91324,20,180,152882524800,9555157800,597197362.5,941533997.3,38220631200,1.970734585,7644126240,3766135989,753227197.8,477757890,29859868.13,235383499.3,2388789450
l1,486,881,8,872,459,5,2,9,0.02726998596,121575330,1.406636715,423792,194520528,4131,3814128,11556.80189,10,90,17506847520,2188355940,273544492.5,59676435.76,8753423760,0.2726998596,1750684752,238705743,47741148.61,218835594,27354449.25,29838217.88,1094177970
l1,976,890,1,877,1239,7,4,8,0.0816200198,7423671696,41.09996915,855952,1060524528,9912,6847616,69862.81919,28,224,237557494272,237557494272,237557494272,19389447386,59389373568,2.285360554,8484196224,4847361847,692480263.8,8484196224,8484196224,4847361847,59389373568
l1,790,634,4,1231,1119,5,4,8,0.08610066035,1360270388,12.1244545,972490,1088216310,8952,7779920,83732.03118,20,160,174114609600,43528652400,10882163100,3747845716,43528652400,1.722013207,8705730480,3747845716,749569143.2,2176432620,544108155,936961428.9,10882163100
l1,994,826,4,129,410,10,5,9,0.009375232873,131431650,1.003689766,128226,52572660,3690,1154034,1202.14861,50,450,23657697000,5914424250,1478606063,55449104.65,4731539400,0.4687616437,473153940,44359283.72,4435928.372,118288485,29572121.25,11089820.93,1182884850
elasticnet,907,766,8,916,385,10,3,11,0.01085568403,399828275,5.414001942,874348,336623980,4235,9617828,9491.64562,30,330,111085913400,13885739175,1735717397,150739197,37028637800,0.3256705209,3702863780,401971192,40197119.2,462857972.5,57857246.56,50246399,4628579725
none,131,75,16,546,909,9,2,8,0.05768657484,36572137.93,0.206392765,71526,65017134,7272,572208,4126.089952,18,144,9362467296,585154206,36572137.88,33755541.9,4681233648,1.038358347,520137072,270044335.2,30004926.13,32508567,2031785.438,16877770.95,292577103
elasticnet,269,549,2,1172,505,2,2,9,0.001706834611,159210340,1.09419179,315268,159210340,4545,2837412,538.1103341,4,36,5731572240,2865786120,1432893060,4891422.937,2865786120,0.006827338444,1432893060,4891422.937,2445711.469,716446530,358223265,2445711.469,1432893060
l1,125,866,8,163,1099,10,5,9,0.06992101848,27990156.32,1.106216591,80375,88332125,9891,723375,5619.90186,50,450,39749456250,4968682031,621085253.9,347415308.1,7949891250,3.496050924,794989125,555864493,55586449.3,99373640.63,12421705.08,69483061.63,993736406.3
l1,162,58,2,1250,765,6,2,9,0.08967714035,464737500.1,3.009803057,202500,154912500,6885,1822500,18159.62092,12,108,16730550000,8365275000,4182637500,750173940.2,8365275000,1.076125684,1394212500,750173940.2,125028990,697106250,348553125,375086970.1,4182637500
l2,929,902,1,1377,758,8,2,9,0.006255720751,7757268912,9.905338716,1279233,969658614,6822,11513097,8002.524423,16,144,139630840416,139630840416,139630840416,873491545.9,69815420208,0.100091532,8726927526,436745772.9,54593221.62,8726927526,8726927526,436745772.9,69815420208
l2,960,413,8,1192,878,8,2,7,0.01478146598,1004712960,1.708986759,1144320,1004712960,6146,8010240,16914.72715,16,112,112527851520,14065981440,1758247680,207915826.1,56263925760,0.2365034557,7032990720,831663304.5,103957913.1,879123840,109890480,103957913.1,7032990720
elasticnet,844,441,2,1015,1108,9,4,9,0.08206703007,4271306760,29.54931161,856660,949179280,9972,7709940,70303.54198,36,324,307534086720,153767043360,76883521680,12619204571,76883521680,2.954413083,8542613520,6309602286,701066920.6,4271306760,2135653380,3154801143,38441760840
l1,175,180,16,912,1339,3,3,9,0.02624161928,40069575.03,1.310240984,159600,213704400,12051,1431600,4188.162437,9,81,17310056400,1081878525,67617407.81,28390244.36,5770018800,0.2361745735,1923339600,151414636.6,50471545.53,120208725,7513045.313,9463414.787,360626175
none,475,452,1,513,442,9,5,12,0.01118796084,969339150,1.284116983,243675,107704350,5304,2924100,2726.226358,45,540,58160349000,58160349000,58160349000,650695707.1,11632069800,0.5034582378,1292452200,130139141.4,14459904.6,1292452200,1292452200,130139141.4,11632069800
none,753,803,1,309,1192,4,4,8,0.09065251616,1109403936,1.353678703,232677,277350984,9536,1861416,21092.7555,16,128,35500925952,35500925952,35500925952,3218248264,8875231488,1.450440259,2218807872,804562065.9,201140516.5,2218807872,2218807872,804562065.9,8875231488
elasticnet,214,166,2,1045,1332,5,2,6,0.0247546344,744687900,6.013674259,223630,297875160,7992,1341780,5535.878891,10,60,17872509600,8936254800,4468127400,221213720.5,8936254800,0.247546344,1787250960,221213720.5,44242744.1,893625480,446812740,110606860.2,4468127400
l2,533,293,8,167,1131,4,3,6,0.05992758697,50335720.56,0.6070518494,344851,390021681,6786,2069106,20666.08829,12,72,28081906632,3510238329,438779791.1,210360112.7,9360635544,0.7191310436,2340158886,560960300.7,140240075.2,292519860.8,36564982.59,70120037.58,1170079443
l1,554,985,16,187,440,6,4,7,0.004922048076,17093670,0.3080265522,103598,45583120,3080,725186,509.9143366,24,168,7657964160,478622760,29913922.5,2355804.235,1914491040,0.1181291538,319081840,9423216.94,1570536.157,19942615,1246413.438,588951.0587,119655690
elasticnet,634,192,1,594,383,10,4,8,0.0165900655,1442362680,10.08669853,376596,144236268,3016,3012768,6247.752307,40,320,45432541440,45432541440,45432541440,753728838.3,11358135360,0.66360262,1135813536,188432209.6,18843220.96,1135813536,1135813536,188432209.6,11358135360
elasticnet,685,470,4,746,675,8,5,10,0.08226100529,689863500.1,5.210977554,511010,344931750,6750,5110100,42036.19631,40,400,137972700000,34493175000,8623293750,2837443251,27594540000,3.290440212,3449317500,2269954601,283744325.1,862329375,215582343.8,567488650.2,6898635000
elasticnet,260,580,1,1215,1380,8,3,11,0.07287169136,3487536000,24.6611886,315900,435942000,15180,3474900,23020.1673,24,216,115088688000,115088688000,115088688000,8386707351,38362896000,1.748920593,4795362000,2795569117,349446139.6,4795362000,4795362000,2795569117,38362896000
l2,156,580,8,100,1260,9,2,8,0.08913541076,22113000.09,0.1048262119,15600,19656000,10080,124800,1390.512408,18,144,2830464000,353808000,44226000,31536821.41,1415232000,1.604437394,157248000,126147285.6,14016365.07,19656000,2457000,15768410.71,176904000
l1,340,21,8,815,1116,8,3,11,0.03844488109,309243600,2.207571745,277100,322544400,12804,3048100,10653.07655,24,216,85151721600,10643965200,1330495650,409205976.4,28383907200,0.9226771462,3547988400,1091215937,136401992.1,443498550,55437318.75,136401992.1,3547988400
l2,639,295,8,335,621,3,2,5,0.09986161339,49850386.97,0.2042472363,214065,132934365,3105,1070325,21376.87627,6,30,3988030950,498503868.8,62312983.59,49781400.61,1994015475,0.5991696803,664671825,199125602.5,66375200.82,83083978.13,10385497.27,24890700.31,249251934.4
none,901,547,2,1030,373,2,2,8,0.04892275343,346155190,0.5062339306,928030,346155190,2984,7424240,45401.78287,4,32,11076966080,5538483040,2769241520,270957840.1,5538483040,0.1956910137,2769241520,270957840.1,135478920.1,1384620760,692310380,135478920.1,2769241520
elasticnet,428,470,2,774,1254,7,3,8,0.04268408833,1453952808,11.62030196,331272,415415088,10032,2650176,14140.04331,21,168,69789734784,34894867392,17447433696,1489455602,23263244928,0.8963658549,3323320704,992970401.3,141852914.5,1661660352,830830176,496485200.7,11631622464
none,876,139,2,975,608,3,4,9,0.01632950296,778939200,1.605274916,854100,519292800,5472,7686900,13947.02848,12,108,56083622400,28041811200,14020905600,457908839,14020905600,0.1959540355,4673635200,228954419.5,76318139.83,2336817600,1168408800,114477209.7,7010452800
none,997,345,4,1124,629,7,2,8,0.01250492863,1233531271,1.906177521,1120628,704875012,5032,8965024,14013.37316,14,112,78946001344,19736500336,4934125084,246803528.1,39473000672,0.1750690008,5639000096,493607056.2,70515293.75,1409750024,352437506,123401764.1,9868250168
elasticnet,916,338,2,925,387,9,2,10,0.09620469598,1475572950,12.82156205,847300,327905100,3870,8473000,81514.2389,18,180,59022918000,29511459000,14755729500,2839140941,29511459000,1.731684528,3279051000,2839140941,315460104.6,1639525500,819762750,1419570471,14755729500
none,414,809,1,921,1317,9,3,9,0.01941309016,4519477782,5.694205761,381294,502116198,11853,3431166,7402.094799,27,243,122025900114,122025900114,122025900114,2368899801,40675300038,0.5241534343,4519477782,789633266.9,87737029.66,4519477782,4519477782,789633266.9,40675300038
l2,672,910,4,584,1269,9,5,9,0.0866683779,1120537152,1.906991959,392448,498016512,11421,3532032,34012.83157,45,405,201696687360,50424171840,12606042960,4370181180,40339337472,3.900077006,4482148608,3496144944,388460549.4,1120537152,280134288,874036236.1,10084834368
elasticnet,524,638,4,477,959,5,2,8,0.06684093753,299625165.1,3.208259344,249948,239700132,7672,1999584,16706.75865,10,80,19176010560,4794002640,1198500660,320435631,9588005280,0.6684093753,1917601056,640871262,128174252.4,479400264,119850066,160217815.5,2397001320
elasticnet,177,283,2,325,1076,6,3,7,0.06326520936,185690700.1,1.404492617,57525,61896900,7532,402675,3639.331168,18,126,7799009400,3899504700,1949752350,246702981.2,2599669800,1.138773768,433278300,164468654.2,27411442.36,216639150,108319575,82234327.08,1299834900
l1,289,156,16,1116,618,8,5,12,0.08689763908,99659916.09,1.612622499,322524,199319832,7416,3870288,28026.57415,40,480,95673519360,5979594960,373724685,519612684.7,19134703872,3.475905563,2391837984,1662760591,207845073.9,149489874,9343117.125,103922536.9,1195918992
none,826,12,4,170,989,5,3,7,0.02526753281,173594225,0.4030997753,140420,138875380,6923,982940,3548.066957,15,105,14581914900,3645478725,911369681.3,92112253.29,4860638300,0.3790129922,972127660,122816337.7,24563267.54,243031915,60757978.75,30704084.43,1215159575
l1,269,491,2,225,1031,10,2,7,0.03212877654,312006375,1.904563665,60525,62401275,7217,423675,1944.5942,20,140,8736178500,4368089250,2184044625,140341363.4,4368089250,0.6425755308,436808925,140341363.4,14034136.34,218404462.5,109202231.3,70170681.71,2184044625
l1,402,769,1,227,1065,5,5,8,0.06099127073,485927550.1,2.670580387,91254,97185510,8520,730032,5565.697419,25,200,19437102000,19437102000,19437102000,1185493550,3887420400,1.524781768,777484080,237098710.1,47419742.01,777484080,777484080,237098710.1,3887420400
elasticnet,285,606,2,954,1054,7,4,10,0.09507271735,1003002210,8.015925884,271890,286572060,10540,2718900,25849.32112,28,280,80240176800,40120088400,20060044200,3814325825,20060044200,2.662036086,2865720600,1907162912,272451844.6,1432860300,716430150,953581456.1,10030022100
none,221,52,16,917,1086,9,3,9,0.07455569604,123798094.9,0.5120449066,202657,220085502,9774,1823913,15109.23369,27,243,53480776986,3342548562,208909285.1,249206034.6,17826925662,2.013003793,1980769518,1329098851,147677650.1,123798094.9,7737380.93,83068678.19,1114182854
elasticnet,797,247,1,1150,1118,2,5,10,0.09493341261,2049405800,6.408285141,916550,1024702900,11180,9165500,87011.21933,10,100,102470290000,102470290000,102470290000,9727854321,20494058000,0.9493341261,10247029000,1945570864,972785432.1,10247029000,10247029000,1945570864,20494058000
elasticnet,581,901,8,1282,1216,7,4,9,0.01093738992,792511888,6.920168098,744842,905727872,10944,6703578,8146.627383,28,252,228243423744,28530427968,3566303496,312048415.3,57060855936,0.3062469178,8151550848,624096830.5,89156690.08,1018943856,127367982,78012103.82,7132606992
elasticnet,944,130,4,482,296,5,3,9,0.08217605012,168352960.1,2.007487535,455008,134682368,2616,4095072,37390.76021,15,135,17854513920,4463628480,1115907120,366803357.7,5951504640,1.232640752,1190300928,489071143.6,97814228.72,297575232,74393808,122267785.9,1487876160
elasticnet,790,10,16,650,1002,5,2,7,0.02120710267,160789687.5,3.71450758,513500,514527000,7014,3594500,10889.84722,10,70,36016890000,2251055625,140690976.6,47738367.76,18008445000,0.2120710267,3601689000,381906942,76381388.41,225105562.5,14069097.66,23869183.88,1125527813
none,434,439,8,691,532,8,3,10,0.02994170959,159543608,0.3045535088,299894,159543608,5320,2998940,8979.339056,24,240,38290465920,4786308240,598288530,143310251.3,12763488640,0.7186010302,1595436080,382160670.2,47770083.78,199429510,24928688.75,47770083.78,1595436080
l1,312,708,2,1280,737,5,4,7,0.05111494581,735820800.1,5.111081123,399360,294328320,5159,2795520,20413.26476,20,140,41205964800,20602982400,10301491200,1053120329,10301491200,1.022298916,2060298240,526560164.5,105312032.9,1030149120,515074560,263280082.2,5150745600
l1,386,29,4,1223,162,2,4,7,0.0168246146,38238318.02,1.707395077,472078,303074076,4494,3304546,7942.530411,8,56,16972148256,4243037064,1060759266,71387463.34,4243037064,0.1345969168,2121518532,71387463.34,35693731.67,530379633,132594908.3,17846865.83,1060759266
l2,857,511,4,1290,1002,7,3,7,0.01840725772,1938546855,2.910791397,1105530,1107741060,7014,7738710,20349.77563,21,147,162837935820,40709483955,10177370989,749349962.8,54279311940,0.3865524121,7754187420,999133283.7,142733326.2,1938546855,484636713.8,249783320.9,13569827985
elasticnet,497,394,4,575,1328,8,4,10,0.05868900388,759018400.1,5.612550735,285775,379509200,13280,2857750,16771.85008,32,320,121442944000,30360736000,7590184000,1781841353,30360736000,1.878048124,3795092000,1781841353,222730169.1,948773000,237193250,445460338.2,7590184000
l1,995,909,16,270,1327,2,5,8,0.05859214739,44562318.81,1.977850437,268650,351698550,10616,2149200,15740.7804,10,80,28519884000,1782492750,111405796.9,104440077.9,5703976800,0.5859214739,2851988400,334208249.4,167104124.7,178249275,11140579.69,20888015.59,356498550
none,868,106,4,633,216,3,3,7,0.09734830952,89009928.1,0.3043069839,549444,118679904,1512,3846108,53487.44458,9,63,7476833952,1869208488,467302122,181964286.4,2492277984,0.8761347857,830759328,242619048.6,80873016.2,207689832,51922458,60654762.15,623069496
none,787,323,1,679,182,3,3,8,0.09596198096,291767658.1,0.5520660877,534373,97255886,1456,4274984,51279.49165,9,72,7002423792,7002423792,7002423792,671966458.6,2334141264,0.8636578286,778047088,223988819.5,74662939.84,778047088,778047088,223988819.5,2334141264
l2,450,434,2,1269,343,5,4,9,0.07315888702,489675375.1,1.1040411,571050,195870150,3087,5139450,41777.38243,20,180,35256627000,17628313500,8814156750,1289667796,8814156750,1.46317774,1762831350,644833897.8,128966779.6,881415675,440707837.5,322416948.9,4407078375
l2,496,541,1,442,334,10,5,9,0.0008492288218,732234880,0.9839806557,219232,73223488,3006,1973088,186.1781331,50,450,32950569600,32950569600,32950569600,27982573.4,6590113920,0.04246144109,659011392,5596514.68,559651.468,659011392,659011392,5596514.68,6590113920
l1,686,405,16,186,1237,5,3,7,0.09354973306,49323828.84,1.010829449,127596,157836252,8659,893172,11936.57174,15,105,16572806460,1035800404,64737525.23,96898851.27,5524268820,1.403245996,1104853764,516793873.5,103358774.7,69053360.25,4315835.016,32299617.09,345266801.3
l1,371,12,8,1287,152,7,3,8,0.04748671776,63504441.05,1.004575014,477477,72576504,1216,3819816,22673.81554,21,168,12192852672,1524106584,190513323,72374819.19,4064284224,0.997221073,580612032,192999517.8,27571359.69,72576504,9072063,24124939.73,508035528
l2,980,872,2,1050,421,2,3,7,0.00952300706,433209000,0.7244291306,1029000,433209000,2947,7203000,9799.174265,6,42,18194778000,9097389000,4548694500,86634499.67,6064926000,0.05713804236,3032463000,57756333.12,28878166.56,1516231500,758115750,28878166.56,3032463000
none,350,426,1,410,1282,6,2,6,0.08628058267,1103802000,1.34716719,143500,183967000,7692,861000,12381.26361,12,72,13245624000,13245624000,13245624000,1142840157,6622812000,1.035366992,1103802000,571420078.3,95236679.71,1103802000,1103802000,571420078.3,6622812000
none,571,705,1,1058,755,6,5,11,0.0637308147,2736654540,3.440226078,604118,456109090,8305,6165298,38500.93231,30,330,150515999700,150515999700,150515999700,9592507286,30103199940,1.911924441,5017199990,1918501457,319750242.9,5017199990,5017199990,1918501457,30103199940
l2,162,103,1,132,1095,2,3,7,0.03414096081,46830960.03,0.1153175831,84744,92794680,7665,593208,2893.241583,6,42,3897376560,3897376560,3897376560,133060180.4,1299125520,0.2048457649,649562760,44353393.47,22176696.73,649562760,649562760,44353393.47,1299125520
none,865,667,2,463,1206,4,2,8,0.01173296944,965993940,1.204750776,400495,482996970,9168,3203960,4698.995596,8,16,29373905280,14686952640,7343476320,172321566.5,14686952640,0.09386375552,3671738160,172321566.5,43080391.62,1835869080,917934540,86160783.25,7343476320
elasticnet,456,205,16,792,1252,7,3,10,0.0194062999,197821008,3.41549921,361152,452162304,12520,3611520,7008.624021,21,210,94954083840,5934630240,370914390,115169214.2,31651361280,0.4075322979,4521623040,614235809.2,87747972.75,282601440,17662590,38389738.08,1978210080
elasticnet,506,484,1,1038,384,6,5,8,0.005484921931,1210125312,9.347611634,525228,201687552,3072,4201824,2880.834576,30,240,48405012480,48405012480,48405012480,265497714.5,9681002496,0.1645476579,1613500416,53099542.9,8849923.817,1613500416,1613500416,53099542.9,9681002496
l2,331,207,2,1040,837,9,5,8,0.08327700372,1296579960,1.906282663,344240,288128880,6696,2753920,28667.27576,45,360,103726396800,51863198400,25931599200,4319011766,20745279360,3.747465167,2305031040,1727604706,191956078.5,1152515520,576257760,863802353.2,10372639680
elasticnet,382,626,8,857,613,3,2,5,0.07119610729,75255098.32,1.606556654,327374,200680262,3065,1636870,23307.75443,6,30,6020407860,752550982.5,94068872.81,53578700.49,3010203930,0.4271766437,1003401310,214314802,71438267.32,125425163.8,15678145.47,26789350.25,376275491.3
none,990,818,16,223,281,9,4,10,0.0596268192,34895458.18,0.2055430412,220770,62036370,2810,2207700,13163.81287,36,360,22333093200,1395818325,87238645.31,83228206.9,5583273300,2.146565491,620363700,332912827.6,36990314.18,38772731.25,2423295.703,20807051.73,348954581.3
l2,994,67,4,1221,867,3,2,8,0.06898387522,789191518.6,1.4059484,1213674,1052255358,6936,9709392,83723.93577,6,48,50508257184,12627064296,3156766074,871063827.8,25254128592,0.4139032513,8418042864,1742127656,580709218.5,2104510716,526127679,435531913.9,6313532148
none,857,400,2,720,877,8,2,7,0.09447414193,2164576320,2.706568718,617040,541144080,6139,4319280,58294.32454,16,112,60608136960,30304068480,15152034240,2862950867,30304068480,1.511586271,3788008560,2862950867,357868858.3,1894004280,947002140,1431475433,15152034240
elasticnet,502,444,4,162,536,7,5,11,0.003050410683,76281912,2.806747913,322284,172744224,5896,3545124,983.0985566,35,385,66506526240,16626631560,4156657890,50718054.53,13301305248,0.1067643739,1900186464,40574443.63,5796349.089,475046616,118761654,10143610.91,3325326312
l2,161,165,1,724,1252,6,5,10,0.04899713688,875628768,1.078270912,116516,145938128,12520,1165160,5708.950401,30,300,43763409600,43763409600,43763409600,2144281771,8752681920,1.469914106,1458780320,428856354.1,71476059.02,1458780320,1458780320,428856354.1,8752681920
l2,653,458,8,476,561,8,4,12,0.04659301669,174374508,0.4034078121,310828,174374508,6732,3729936,14482.41419,32,384,66959811072,8369976384,1046247048,389982449.4,16739952768,1.490976534,2092494096,779964898.7,97495612.34,261561762,32695220.25,97495612.34,2092494096
none,309,834,2,908,922,5,4,9,0.01899685118,646718460,1.0041821,280572,258687384,8298,2525148,5329.984529,20,180,46563729120,23281864560,11640932280,442282116.2,11640932280,0.3799370236,2328186456,221141058.1,44228211.62,1164093228,582046614,110570529.1,5820466140
elasticnet,995,351,8,1081,203,10,5,12,0.07519728055,272932231.3,4.710926771,1075595,218345785,2436,12907140,80881.81897,50,600,131007471000,16375933875,2046991734,1231425694,26201494200,3.759864028,2620149420,1970281110,197028111,327518677.5,40939834.69,246285138.8,3275186775
elasticnet,830,655,8,301,713,10,4,12,0.01263216695,222660987.5,2.70716184,249830,178128790,8556,2997960,3155.894269,40,480,85501819200,10687727400,1335965925,135009156.8,21375454800,0.505286678,2137545480,270018313.7,27001831.37,267193185,33399148.13,33752289.21,2671931850
none,109,566,1,154,1315,9,5,9,0.002778153163,198662310,0.246696949,16786,22073590,11835,151074,46.63407899,45,405,8939803950,8939803950,8939803950,24836144.62,1787960790,0.1250168923,198662310,4967228.924,551914.3249,198662310,198662310,4967228.924,1787960790
l2,414,961,4,1394,770,9,4,10,0.05843562809,999853470.1,1.806378603,577116,444379320,7700,5771160,33724.13594,36,360,159976555200,39994138800,9998534700,2337082621,39994138800,2.103682611,4443793200,2337082621,259675846.7,1110948300,277737075,584270655.2,9998534700
l1,812,952,4,708,1112,7,3,11,0.07226587919,1118747616,7.816357374,574896,639284352,12232,6323856,41545.36488,21,231,147674685312,36918671328,9229667832,2667960242,49224895104,1.517583463,7032127872,3557280323,508182903.2,1758031968,439507992,889320080.7,12306223776
elasticnet,167,519,1,1389,625,6,3,9,0.01175120871,869861250,6.375456095,231963,144976875,5625,2087667,2725.845626,18,162,23486253750,23486253750,23486253750,275991869.6,7828751250,0.2115217568,1304791875,91997289.88,15332881.65,1304791875,1304791875,91997289.88,7828751250
l2,357,297,8,902,949,7,5,10,0.05810736804,267392375.3,0.604763031,322014,305591286,9490,3220140,18711.38601,35,350,106956950100,13369618763,1671202345,776873358,21391390020,2.033757881,3055912860,1242997373,177571053.3,381989107.5,47748638.44,155374671.6,2673923753
elasticnet,610,409,16,1001,157,3,4,7,0.03833331415,17974831.91,1.309899569,610610,95865770,1099,4274270,23406.70495,12,84,8052724680,503295292.5,31455955.78,19292976.56,2013181170,0.4599997698,671060390,77171906.23,25723968.74,41941274.38,2621329.648,4823244.139,125823823.1
elasticnet,656,974,8,627,1157,6,2,8,0.06068622787,356915988.1,3.710609198,411312,475887984,9256,3290496,24960.97376,12,96,45685246464,5710655808,713831976,346558159.7,22842623232,0.7282347344,3807103872,1386232639,231038773.1,475887984,59485998,173279079.8,2855327904
l2,422,937,16,553,599,9,2,9,0.006985513028,78629756.63,0.3091492653,233366,139786234,5391,2100294,1630.181233,18,162,22645369908,1415335619,88458476.2,9886845.407,11322684954,0.1257392345,1258076106,79094763.26,8788307.029,78629756.63,4914359.789,4943422.704,707667809.6
l1,121,139,16,940,1326,8,3,9,0.09947626894,75409620.1,1.111268044,113740,150819240,11934,1023660,11314.43083,24,216,32576955840,2036059740,127253733.8,202539626.3,10858985280,2.387430455,1357373160,1080211340,135026417.5,84835822.5,5302238.906,67513208.76,678686580
elasticnet,454,532,4,589,439,6,2,8,0.08653268779,176086851.1,1.906095505,267406,117391234,3512,2139248,23139.35991,12,96,11269558464,2817389616,704347404,243796296,5634779232,1.038392253,939129872,487592592,81265432.01,234782468,58695617,121898148,1408694808
none,341,716,16,1078,347,3,4,6,0.01921953972,23916844.89,0.3091905117,367598,127556506,2082,2205588,7065.064362,12,72,9184068432,574004277,35875267.31,11032098,2296017108,0.2306344766,765339036,44128392.01,14709464,47833689.75,2989605.609,2758024.5,143501069.3
l1,757,197,16,1372,796,2,3,7,0.0715796554,103341098.1,4.497043848,1038604,826728784,5572,7270228,74342.91642,6,42,34722608928,2170163058,135635191.1,155339523.9,11574202976,0.4294779324,5787101488,828477460.6,414238730.3,361693843,22605865.19,51779841.28,723387686
elasticnet,835,235,1,1143,759,3,3,9,0.06058234414,2173180185,15.09924126,954405,724393395,6831,8589165,57820.09216,9,81,58675864995,58675864995,58675864995,3554721446,19558621665,0.5452410973,6519540555,1184907149,394969049.5,6519540555,6519540555,1184907149,19558621665
none,217,6,16,161,1030,4,5,7,0.08338068697,8996277.583,0.2102820873,139097,143269910,7210,973679,11598.00342,20,140,20057787400,1253611713,78350732.03,104527005.8,4011557480,1.667613739,1002889370,334486418.5,83621604.63,62680585.63,3917536.602,20905401.16,250722342.5
elasticnet,551,995,8,1279,1042,10,3,11,0.001405434761,917909522.5,10.72367287,704729,734327618,11462,7752019,990.4506337,30,330,242328113940,30291014243,3786376780,42572044.36,80776037980,0.04216304283,8077603798,113525451.6,11352545.16,1009700475,126212559.3,14190681.45,10097004748
l1,711,396,1,680,230,5,5,9,0.002277423418,556002000,3.339199543,483480,111200400,2070,4351320,1101.088674,25,225,25020090000,25020090000,25020090000,56981338.89,5004018000,0.05693558545,1000803600,11396267.78,2279253.555,1000803600,1000803600,11396267.78,5004018000
l2,440,458,2,567,1110,7,3,8,0.0818391652,969229800.1,1.405166388,249480,276922800,8880,1995840,20417.23493,21,168,46523030400,23261515200,11630757600,1903702985,15507676800,1.718622469,2215382400,1269135324,181305046.2,1107691200,553845600,634567661.8,7753838400
elasticnet,201,319,2,1079,355,8,5,9,0.02946286298,307968180,2.706287146,216879,76992045,3195,1951911,6389.87626,40,360,27717136200,13858568100,6929284050,408313093,5543427240,1.178514519,692928405,163325237.2,20415654.65,346464202.5,173232101.3,81662618.61,2771713620
l2,750,813,1,754,1175,2,3,5,0.02941520094,1328925000,0.8141829967,565500,616462500,5875,2827500,16634.29613,6,30,19933875000,19933875000,19933875000,586358938.6,6644625000,0.1764912056,3322312500,195452979.5,97726489.77,3322312500,3322312500,195452979.5,6644625000
elasticnet,258,227,8,937,804,2,4,10,0.003661909594,48590946,1.319390059,241746,194363784,8040,2417460,885.2519967,8,80,15549102720,1943637840,242954730,7117426.054,3887275680,0.02929527675,1943637840,14234852.11,7117426.054,242954730,30369341.25,1779356.513,485909460
l1,892,700,16,738,1096,7,3,9,0.03622265045,315652932,4.615325689,658296,721492416,9816,5924616,23845.2259,21,189,135698504256,8481156516,530072282.3,307209967.9,45232834752,0.7606756595,6461833536,1638453162,234064737.4,403864596,25241537.25,102403322.6,2827052172
l2,161,668,4,974,383,6,3,10,0.04238371519,90089643.04,0.8038468361,624334,239119922,3830,6243340,26461.59444,18,180,43041585960,10760396490,2690099123,456065580.2,14347195320,0.7629068734,2391199220,608087440.2,101347906.7,597799805,149449951.3,152021860.1,3586798830
none,344,386,4,553,451,9,4,9,0.00359734097,193037922,0.402998209,190232,85794632,4059,1712088,684.3293674,36,324,27797460768,6949365192,1737341298,24999236.12,6949365192,0.1295042749,772151688,24999236.12,2777692.902,193037922,48259480.5,6249809.03,1737341298
elasticnet,842,277,8,1282,1168,4,5,9,0.04089889326,630395296,9.021778107,1079444,1260790592,10512,9714996,44148.06494,20,180,226942306560,28367788320,3545973540,1160211147,45388461312,0.8179778652,11347115328,1856337834,464084458.6,1418389416,177298677,232042229.3,5673557664
none,683,171,16,281,131,8,2,9,0.05754961602,12570956.56,0.1091105938,191923,25141913,1179,1727307,11045.09496,16,144,3620435472,226277217,14142326.06,13022166.95,1810217736,0.9207938563,226277217,104177335.6,13022166.95,14142326.06,883895.3789,6511083.476,113138608.5
